measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,571,Anxiety disorders,3,Rate,1995,562.8953968459962,801.122778106795,374.7635430465477
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,571,Anxiety disorders,3,Rate,1995,966.8893825482265,1362.2309755388128,657.3824895455243
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,1,Male,24,15-49 years,567,Depressive disorders,1,Number,1996,663785.3258456668,904743.7723046439,454364.83869883546
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,2,Female,24,15-49 years,567,Depressive disorders,1,Number,1996,1104281.9583656199,1506417.856125638,759798.824693291
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,1,Male,24,15-49 years,567,Depressive disorders,2,Percent,1996,0.03571540530383876,0.04494002621086287,0.02684972664860713
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,2,Female,24,15-49 years,567,Depressive disorders,2,Percent,1996,0.06559143670372737,0.08212969349377616,0.05109972298368725
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,1,Male,24,15-49 years,567,Depressive disorders,3,Rate,1996,667.7135310211569,910.0979418387954,457.0537175297491
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,2,Female,24,15-49 years,567,Depressive disorders,3,Rate,1996,1132.497856414922,1544.9088704232886,779.212712616675
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,1,Male,24,15-49 years,571,Anxiety disorders,1,Number,1996,425952.89499663445,595185.566659836,285447.8789078556
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,2,Female,24,15-49 years,571,Anxiety disorders,1,Number,1996,834006.1357963242,1169632.1545340496,556970.5032654179
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,1,Male,24,15-49 years,571,Anxiety disorders,2,Percent,1996,0.02293360683261812,0.030125137818021716,0.01683471308355835
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,2,Female,24,15-49 years,571,Anxiety disorders,2,Percent,1996,0.049566126466529026,0.06393091976813622,0.037462440456186644
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,1,Male,24,15-49 years,571,Anxiety disorders,3,Rate,1996,428.47363521412734,598.707806354351,287.13712660827747
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,2,Female,24,15-49 years,571,Anxiety disorders,3,Rate,1996,855.3161209154772,1199.5178385095103,571.2018531643739
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,1,Male,24,15-49 years,571,Anxiety disorders,1,Number,1995,123592.69164456236,175687.34906340385,82554.24673294892
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,2,Female,24,15-49 years,571,Anxiety disorders,1,Number,1995,199111.08485839044,283699.1850252791,130315.26089809777
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,1,Male,24,15-49 years,571,Anxiety disorders,2,Percent,1995,0.01579910381654505,0.020842152981495034,0.011474987750890309
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,2,Female,24,15-49 years,571,Anxiety disorders,2,Percent,1995,0.029715159479494047,0.03936034509558088,0.021730669312594177
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,1,Male,24,15-49 years,571,Anxiety disorders,3,Rate,1995,260.451243990668,370.2321553816522,173.96947968529062
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,2,Female,24,15-49 years,571,Anxiety disorders,3,Rate,1995,433.75788230399166,618.0306726541746,283.88812023827
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,1,Male,24,15-49 years,567,Depressive disorders,1,Number,1995,661613.0015349535,902152.9313767438,452562.9679717119
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,2,Female,24,15-49 years,567,Depressive disorders,1,Number,1995,1100873.5111079146,1503213.5706353765,756501.5136057765
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,1,Male,24,15-49 years,567,Depressive disorders,2,Percent,1995,0.03521256762211513,0.044179676830142595,0.02623027750957075
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,2,Female,24,15-49 years,567,Depressive disorders,2,Percent,1995,0.06546117684468712,0.08180870655503472,0.05118997089608014
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,1,Male,24,15-49 years,567,Depressive disorders,3,Rate,1995,666.8157798745409,909.2472625332846,456.1218230752236
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,2,Female,24,15-49 years,567,Depressive disorders,3,Rate,1995,1132.2255021939577,1546.0238826207644,778.0460675184935
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,1,Male,24,15-49 years,571,Anxiety disorders,1,Number,1995,428246.1145343982,599281.8369853214,288039.7926521815
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,2,Female,24,15-49 years,571,Anxiety disorders,1,Number,1995,833468.7927067075,1168896.3327978444,552768.5041821677
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,1,Male,24,15-49 years,571,Anxiety disorders,2,Percent,1995,0.022806075402248157,0.03027900617672523,0.01670238482011096
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,2,Female,24,15-49 years,571,Anxiety disorders,2,Percent,1995,0.04958576049854852,0.06401652496870042,0.037278544727035436
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,1,Male,24,15-49 years,571,Anxiety disorders,3,Rate,1995,431.6137472797384,603.994456830369,290.3048738864878
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,2,Female,24,15-49 years,571,Anxiety disorders,3,Rate,1995,857.205312748088,1202.1855590682676,568.5109060484125
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,1,Male,24,15-49 years,567,Depressive disorders,1,Number,1994,660717.1597801651,902202.0452417688,449514.87289313925
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,2,Female,24,15-49 years,567,Depressive disorders,1,Number,1994,1097532.0831911121,1496649.690847394,752461.4403671196
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,1,Male,24,15-49 years,567,Depressive disorders,2,Percent,1994,0.035164392745012533,0.044188027107913044,0.02622812889815234
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,2,Female,24,15-49 years,567,Depressive disorders,2,Percent,1994,0.06557528854344315,0.08219082145118072,0.05104283546407747
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,1,Male,24,15-49 years,567,Depressive disorders,3,Rate,1994,667.9178794647737,912.0345491059464,454.41383842756403
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,2,Female,24,15-49 years,567,Depressive disorders,3,Rate,1994,1133.1067079039706,1545.1610299635213,776.8511905729885
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,1,Male,24,15-49 years,571,Anxiety disorders,1,Number,1994,429711.1487077705,609732.7466264007,286774.42694515514
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,2,Female,24,15-49 years,571,Anxiety disorders,1,Number,1994,831474.1848018166,1170878.3067662793,549521.0521349201
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,1,Male,24,15-49 years,571,Anxiety disorders,2,Percent,1994,0.02288497080678684,0.03023013707131483,0.016676961995568937
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,2,Female,24,15-49 years,571,Anxiety disorders,2,Percent,1994,0.0497045919710178,0.06463430345605294,0.03707892601070359
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,1,Male,24,15-49 years,571,Anxiety disorders,3,Rate,1994,434.39428653973675,616.3778208854742,289.8997919074235
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,2,Female,24,15-49 years,571,Anxiety disorders,3,Rate,1994,858.4249979359091,1208.830323828532,567.3328368662385
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,567,Depressive disorders,1,Number,1995,54281.084919753885,75409.65126366586,36122.23742179637
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,567,Depressive disorders,1,Number,1995,75620.7824436615,104047.92580561884,51498.938393216966
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,567,Depressive disorders,2,Percent,1995,0.04843389461492577,0.06187715801212251,0.03575528626204525
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,567,Depressive disorders,2,Percent,1995,0.07706147291523527,0.09604124420227177,0.05941651810357807
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,567,Depressive disorders,3,Rate,1995,961.1795062729658,1335.3125030013762,639.6326525507935
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,567,Depressive disorders,3,Rate,1995,1334.8087121785577,1836.5860992369237,909.0256595324971
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,1,Male,24,15-49 years,567,Depressive disorders,1,Number,1995,65247.37717916947,90045.35763725215,44331.972273811945
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,2,Female,24,15-49 years,567,Depressive disorders,1,Number,1995,129007.11275173766,176775.31409210013,88138.75194870963
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,1,Male,24,15-49 years,567,Depressive disorders,2,Percent,1995,0.023803210808157307,0.03110767958467182,0.017211804258439586
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,2,Female,24,15-49 years,567,Depressive disorders,2,Percent,1995,0.05562247638915327,0.07012244440705376,0.04220385556587152
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,1,Male,24,15-49 years,567,Depressive disorders,3,Rate,1995,503.49337241910564,694.8515441926252,342.09580815545644
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,2,Female,24,15-49 years,567,Depressive disorders,3,Rate,1995,972.9459609251998,1333.2042254769053,664.7249200477123
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,1,Male,24,15-49 years,571,Anxiety disorders,1,Number,1995,50280.97967886188,72766.6119391349,32714.475065058818
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,2,Female,24,15-49 years,571,Anxiety disorders,1,Number,1995,118608.87996423559,169759.13167196966,78408.93624426467
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,1,Male,24,15-49 years,571,Anxiety disorders,2,Percent,1995,0.018348935804762843,0.024905448664938757,0.012571826385501354
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,2,Female,24,15-49 years,571,Anxiety disorders,2,Percent,1995,0.05115090604902961,0.06742623894814408,0.037963882828461706
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,1,Male,24,15-49 years,571,Anxiety disorders,3,Rate,1995,388.0024166722984,561.5169287822972,252.4472567256821
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,2,Female,24,15-49 years,571,Anxiety disorders,3,Rate,1995,894.5245593794631,1280.2895744846219,591.3445870702286
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,1,Male,24,15-49 years,567,Depressive disorders,1,Number,1996,649127.6112312672,888098.5606666339,445314.41343274905
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,2,Female,24,15-49 years,567,Depressive disorders,1,Number,1996,1088993.9118243603,1500699.1358935877,748110.5245004169
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,1,Male,24,15-49 years,567,Depressive disorders,2,Percent,1996,0.035459801915333405,0.04456201071852801,0.026537960063684127
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,2,Female,24,15-49 years,567,Depressive disorders,2,Percent,1996,0.06996156151830404,0.08665709528034268,0.0541661938751352
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,1,Male,24,15-49 years,567,Depressive disorders,3,Rate,1996,825.3497459114193,1129.1954135184012,566.2062922886001
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,2,Female,24,15-49 years,567,Depressive disorders,3,Rate,1996,1394.6781752291959,1921.9504440660924,958.1076715406654
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,1,Male,24,15-49 years,571,Anxiety disorders,1,Number,1996,394981.75760638365,550871.7308292759,268821.41321993485
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,2,Female,24,15-49 years,571,Anxiety disorders,1,Number,1996,703601.8840959483,974341.5644629119,486191.0501832199
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,1,Male,24,15-49 years,571,Anxiety disorders,2,Percent,1996,0.02159106762114595,0.028259686229601386,0.01617281189829401
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,2,Female,24,15-49 years,571,Anxiety disorders,2,Percent,1996,0.04524919881200424,0.05806443208051537,0.034774096641575304
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,1,Male,24,15-49 years,571,Anxiety disorders,3,Rate,1996,502.2095619407101,700.4198176184835,341.79979599970295
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,2,Female,24,15-49 years,571,Anxiety disorders,3,Rate,1996,901.1053056805615,1247.84252732743,622.6665175256412
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,1,Male,24,15-49 years,567,Depressive disorders,1,Number,1995,175117.75143207912,241448.13268557226,119512.5331333427
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,2,Female,24,15-49 years,567,Depressive disorders,1,Number,1995,250774.00068703567,344810.276082927,172078.98257323596
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,1,Male,24,15-49 years,567,Depressive disorders,2,Percent,1995,0.022369852450788777,0.028397986518324887,0.01659724626865088
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,2,Female,24,15-49 years,567,Depressive disorders,2,Percent,1995,0.03739554392090936,0.046651339339637166,0.0288267476090418
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,1,Male,24,15-49 years,567,Depressive disorders,3,Rate,1995,369.03182217684355,508.81217716361533,251.85298186217236
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,2,Female,24,15-49 years,567,Depressive disorders,3,Rate,1995,546.3040872499403,751.1594608444661,374.86920993413025
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,1,Male,24,15-49 years,567,Depressive disorders,1,Number,1996,177160.4012309857,244570.5842419929,121725.70420363423
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,2,Female,24,15-49 years,567,Depressive disorders,1,Number,1996,253892.20209485193,347254.7205670787,172661.72677241758
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,1,Male,24,15-49 years,567,Depressive disorders,2,Percent,1996,0.022789371942272568,0.02880344832424654,0.016967454274551465
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,2,Female,24,15-49 years,567,Depressive disorders,2,Percent,1996,0.03789932492776383,0.046967947651297644,0.029158343640122545
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,1,Male,24,15-49 years,567,Depressive disorders,3,Rate,1996,371.7007580158489,513.1342609266337,255.39305741079056
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,2,Female,24,15-49 years,567,Depressive disorders,3,Rate,1996,551.0378622276862,753.6682784698871,374.73836543301655
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,571,Anxiety disorders,1,Number,1994,32050.169666712754,45166.81297893918,21550.93986982435
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,571,Anxiety disorders,1,Number,1994,54461.70480342582,76694.6186874013,36841.350583677806
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,571,Anxiety disorders,2,Percent,1994,0.028877156497579624,0.03816305477764804,0.021037555581604233
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,571,Anxiety disorders,2,Percent,1994,0.05613558006816064,0.0738426189912975,0.04208694995771098
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,571,Anxiety disorders,3,Rate,1994,570.755616805086,804.3393363901176,383.78330305396213
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,571,Anxiety disorders,3,Rate,1994,969.262125934783,1364.9442195212368,655.6703635688974
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,567,Depressive disorders,1,Number,1994,53821.575721413,75356.750827019,36135.513361452715
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,567,Depressive disorders,1,Number,1994,74325.11170870031,101944.34461125385,50530.83791755826
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,567,Depressive disorders,2,Percent,1994,0.04845338065009813,0.06169963553371457,0.03582310427137525
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,567,Depressive disorders,2,Percent,1994,0.0765609263242215,0.09535370579487941,0.058988827123295895
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,567,Depressive disorders,3,Rate,1994,958.4650242959972,1341.9675853813917,643.5082070284641
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,567,Depressive disorders,3,Rate,1994,1322.773792064319,1814.3169139045463,899.3039707812738
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,567,Depressive disorders,1,Number,1996,54354.336603466516,75951.66871137367,36793.72804621989
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,567,Depressive disorders,1,Number,1996,76817.63990866774,104798.75304455397,52455.47850160158
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,567,Depressive disorders,2,Percent,1996,0.04826037198104652,0.06161349357948061,0.03597150218957209
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,567,Depressive disorders,2,Percent,1996,0.07755057016268965,0.09623423660385248,0.05949941637163836
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,567,Depressive disorders,3,Rate,1996,958.0216690204799,1338.6851716100268,648.5073860707766
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,567,Depressive disorders,3,Rate,1996,1346.0051441104667,1836.2925606936728,919.1293039447424
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,571,Anxiety disorders,1,Number,1996,31353.572965591768,43883.326521961324,21326.05901041852
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,571,Anxiety disorders,1,Number,1996,54999.470447901076,76261.91160603038,37281.671234949565
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,571,Anxiety disorders,2,Percent,1996,0.02786049783208157,0.036340597498489405,0.02088435868549218
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,571,Anxiety disorders,2,Percent,1996,0.05556075358931698,0.07208482348835016,0.042544982303731924
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,571,Anxiety disorders,3,Rate,1996,552.6220018355602,773.4650139039475,375.88218205734455
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,571,Anxiety disorders,3,Rate,1996,963.7053446870216,1336.2676260746728,653.2525774410711
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,1,Male,24,15-49 years,567,Depressive disorders,1,Number,1997,179082.56911132904,245811.75337436624,122056.31268598577
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,2,Female,24,15-49 years,567,Depressive disorders,1,Number,1997,257460.228713368,352255.5139632319,177240.3597325235
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,1,Male,24,15-49 years,567,Depressive disorders,2,Percent,1997,0.023496064772704075,0.029551168782656616,0.01755215739480759
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,2,Female,24,15-49 years,567,Depressive disorders,2,Percent,1997,0.03887476545038888,0.048207321741510316,0.030164436771990495
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,1,Male,24,15-49 years,567,Depressive disorders,3,Rate,1997,378.06234048670353,518.9347420076429,257.6738510857202
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,2,Female,24,15-49 years,567,Depressive disorders,3,Rate,1997,562.4552983751128,769.5479072654949,387.2045788029417
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,567,Depressive disorders,1,Number,1998,53340.74988692174,73497.82247490119,35942.81320387603
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,567,Depressive disorders,1,Number,1998,78914.657056811,107187.99244631636,54178.31178083796
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,567,Depressive disorders,2,Percent,1998,0.047779773675066764,0.06021786898806064,0.035718199527750454
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,567,Depressive disorders,2,Percent,1998,0.07872588081947714,0.09689829510323789,0.06107764135145496
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,567,Depressive disorders,3,Rate,1998,937.875947576395,1292.292291439095,631.972742483168
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,567,Depressive disorders,3,Rate,1998,1372.0083435788044,1863.567877662283,941.9428351669949
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,571,Anxiety disorders,1,Number,1998,30078.95664368225,41869.45158581106,20837.339387423584
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,571,Anxiety disorders,1,Number,1998,54861.82116684108,74724.73995460817,37761.284979522046
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,571,Anxiety disorders,2,Percent,1998,0.026960202435501877,0.03487454346117926,0.02042127009143634
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,571,Anxiety disorders,2,Percent,1998,0.054773365797043345,0.06954157526283888,0.04244117155679177
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,571,Anxiety disorders,3,Rate,1998,528.8701419478839,736.1792187734984,366.37729061515216
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,571,Anxiety disorders,3,Rate,1998,953.8263130339213,1299.1625448701166,656.5167991399109
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,567,Depressive disorders,1,Number,1997,53801.670639265,74332.80006011776,36267.88478205455
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,567,Depressive disorders,1,Number,1997,77739.7330557508,106514.58826038317,53097.11181752145
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,567,Depressive disorders,2,Percent,1997,0.048135690602823016,0.06055842474610472,0.03605654136768705
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,567,Depressive disorders,2,Percent,1997,0.07796462914846163,0.09625186223039797,0.060113158528186966
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,567,Depressive disorders,3,Rate,1997,947.9069840864189,1309.6355463776672,638.9872447169192
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,567,Depressive disorders,3,Rate,1997,1357.7935430731336,1860.3719680812956,927.3882575588492
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,571,Anxiety disorders,1,Number,1997,30695.780756049695,42518.445490110214,20972.675760836948
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,571,Anxiety disorders,1,Number,1997,54930.19439943951,75299.98390973276,37950.5187529139
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,571,Anxiety disorders,2,Percent,1997,0.027485612552135153,0.035707171038949874,0.020530683473361115
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,571,Anxiety disorders,2,Percent,1997,0.05512760520601844,0.07060131628933684,0.04240518488001396
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,571,Anxiety disorders,3,Rate,1997,540.8148969153007,749.1130099435854,369.50796494725563
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,571,Anxiety disorders,3,Rate,1997,959.404674335882,1315.1811554694123,662.8395454101768
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,1,Male,24,15-49 years,571,Anxiety disorders,1,Number,1998,120868.70413709823,171470.4484240891,81791.2660948072
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,2,Female,24,15-49 years,571,Anxiety disorders,1,Number,1998,202025.344214665,283804.82628083404,136509.36124612472
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,1,Male,24,15-49 years,571,Anxiety disorders,2,Percent,1998,0.016045830506494253,0.021114289204072673,0.01189999443113712
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,2,Female,24,15-49 years,571,Anxiety disorders,2,Percent,1998,0.03091736445186575,0.039600946339961945,0.02348010349290002
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,1,Male,24,15-49 years,571,Anxiety disorders,3,Rate,1998,257.1309798328815,364.7789949469383,173.99928743237533
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,2,Female,24,15-49 years,571,Anxiety disorders,3,Rate,1998,444.98361479099435,625.1121510744031,300.6772702516248
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,1,Male,24,15-49 years,567,Depressive disorders,1,Number,1998,181750.80145288093,249026.13253011892,124883.06388220139
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,2,Female,24,15-49 years,567,Depressive disorders,1,Number,1998,261760.9461593793,356980.59759291157,179984.02151970292
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,1,Male,24,15-49 years,567,Depressive disorders,2,Percent,1998,0.02411101213778768,0.030595500949372453,0.01799262852941975
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,2,Female,24,15-49 years,567,Depressive disorders,2,Percent,1998,0.0400265963760483,0.04966281229748198,0.03086715705216441
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,1,Male,24,15-49 years,567,Depressive disorders,3,Rate,1998,386.6489840908836,529.7676840220954,265.67095932574665
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,2,Female,24,15-49 years,567,Depressive disorders,3,Rate,1998,576.5580179353369,786.2900436806307,396.43511467233
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,1,Male,24,15-49 years,567,Depressive disorders,1,Number,1997,667783.140038413,915535.920812647,456760.08093205123
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,2,Female,24,15-49 years,567,Depressive disorders,1,Number,1997,1118607.697598223,1527872.0593846175,765695.8583055395
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,1,Male,24,15-49 years,567,Depressive disorders,2,Percent,1997,0.037812764993673566,0.04746431742978785,0.028178894453051
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,2,Female,24,15-49 years,567,Depressive disorders,2,Percent,1997,0.07185833337747645,0.08909437008834327,0.05571952130599017
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,1,Male,24,15-49 years,567,Depressive disorders,3,Rate,1997,844.9158761642907,1158.3862908680242,577.917921011569
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,2,Female,24,15-49 years,567,Depressive disorders,3,Rate,1997,1426.6514581996962,1948.6196153877556,976.5542603850561
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,1,Male,24,15-49 years,571,Anxiety disorders,1,Number,1997,422276.3959735419,584393.687717449,287213.5993898891
